candidate_id,rel_path,domain,size_bytes,mtime_epoch,mtime_iso,extension,candidate_reason,readability_class,signature_category,header_bytes_read,schema_opened,message_or_contact_rows_selected,sensitive_skip,open_policy,read_error,companion_main_rel_path
DB00262,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact_fts.db,db_storage/contact,3035136,1774509478,2026-03-26T17:17:58+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00263,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/contact/contact.db,db_storage/contact,9117696,1774509478,2026-03-26T17:17:58+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00264,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/storage_common.crc,db_storage/MMKV,16384,1774502329,2026-03-26T15:18:49+10:00,.crc,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00265,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/brandprivatemsg@hardcode,db_storage/MMKV,16384,1774502369,2026-03-26T15:19:29+10:00,,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00266,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/f2641800tinfo.mmkv.crc,db_storage/MMKV,16384,1774517353,2026-03-26T19:29:13+10:00,.crc,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00267,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/brandprivatemsg@hardcode.crc,db_storage/MMKV,16384,1774502369,2026-03-26T15:19:29+10:00,.crc,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00268,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/f2641800tinfo.mmkv,db_storage/MMKV,16384,1774517353,2026-03-26T19:29:13+10:00,.mmkv,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00269,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/MMKV/storage_common,db_storage/MMKV,16384,1774502329,2026-03-26T15:18:49+10:00,,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00270,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/sns/sns.db-wal,db_storage/sns,164832,1774509607,2026-03-26T17:20:07+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/sns/sns
DB00271,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/sns/sns.db-shm,db_storage/sns,32768,1774505450,2026-03-26T16:10:50+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/sns/sns
DB00272,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/sns/sns.db,db_storage/sns,126976,1774509607,2026-03-26T17:20:07+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00273,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db-wal,db_storage/general,2311352,1774517368,2026-03-26T19:29:28+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general
DB00274,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db-shm,db_storage/general,32768,1774502370,2026-03-26T15:19:30+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general
DB00275,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/general/general.db,db_storage/general,4194304,1774508265,2026-03-26T16:57:45+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00276,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-incremental.material,db_storage/message,4096,1774509655,2026-03-26T17:20:55+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00277,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-last.material,db_storage/message,20480,1774509029,2026-03-26T17:10:29+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00278,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db,db_storage/message,327680,1774508379,2026-03-26T16:59:39+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00279,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.kvdb-shm,db_storage/message,32768,1774502368,2026-03-26T15:19:28+10:00,.kvdb-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.kvdb
DB00280,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.kvdb-wal,db_storage/message,20632,1774502375,2026-03-26T15:19:35+10:00,.kvdb-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.kvdb
DB00281,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db,db_storage/message,552960,1774509655,2026-03-26T17:20:55+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00282,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.kvdb,db_storage/message,12288,1774502375,2026-03-26T15:19:35+10:00,.kvdb,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00283,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db-wal,db_storage/message,688072,1774509609,2026-03-26T17:20:09+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource
DB00284,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db-shm,db_storage/message,32768,1774505534,2026-03-26T16:12:14+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource
DB00285,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-incremental.material,db_storage/message,4096,1774509536,2026-03-26T17:18:56+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00286,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.kvdb,db_storage/message,12288,1774502373,2026-03-26T15:19:33+10:00,.kvdb,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00287,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_resource.db,db_storage/message,98304,1774509609,2026-03-26T17:20:09+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00288,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db,db_storage/message,479232,1774509536,2026-03-26T17:18:56+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00289,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db-shm,db_storage/message,32768,1774505450,2026-03-26T16:10:50+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts
DB00290,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts.db-wal,db_storage/message,502672,1774508379,2026-03-26T16:59:39+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_fts
DB00291,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-wal,db_storage/message,86552,1774509536,2026-03-26T17:18:56+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0
DB00292,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-first.material,db_storage/message,20480,1774509655,2026-03-26T17:20:55+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00293,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-first.material,db_storage/message,20480,1774509295,2026-03-26T17:14:55+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00294,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.kvdb-shm,db_storage/message,32768,1774502365,2026-03-26T15:19:25+10:00,.kvdb-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.kvdb
DB00295,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-shm,db_storage/message,32768,1774502365,2026-03-26T15:19:25+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0
DB00296,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.kvdb-wal,db_storage/message,20632,1774502373,2026-03-26T15:19:33+10:00,.kvdb-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.kvdb
DB00297,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-wal,db_storage/message,292552,1774509655,2026-03-26T17:20:55+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0
DB00298,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/biz_message_0.db-last.material,db_storage/message,16384,1774508613,2026-03-26T17:03:33+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00299,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0.db-shm,db_storage/message,32768,1774505450,2026-03-26T16:10:50+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/message/message_0
DB00300,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db-wal,db_storage/favorite,556232,1774504184,2026-03-26T15:49:44+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts
DB00301,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db,db_storage/favorite,909312,1774504183,2026-03-26T15:49:43+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00302,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db,db_storage/favorite,155648,1774504184,2026-03-26T15:49:44+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00303,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts.db-shm,db_storage/favorite,32768,1774502329,2026-03-26T15:18:49+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite_fts
DB00304,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db-wal,db_storage/favorite,2278392,1774504183,2026-03-26T15:49:43+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite
DB00305,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite.db-shm,db_storage/favorite,32768,1774502329,2026-03-26T15:18:49+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/favorite/favorite
DB00306,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/emoticon/emoticon.db,db_storage/emoticon,139264,1774502376,2026-03-26T15:19:36+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00307,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/emoticon/emoticon.db-shm,db_storage/emoticon,32768,1774502370,2026-03-26T15:19:30+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/emoticon/emoticon
DB00308,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/emoticon/emoticon.db-wal,db_storage/emoticon,197792,1774502376,2026-03-26T15:19:36+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/emoticon/emoticon
DB00309,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/bizchat/bizchat.db-wal,db_storage/bizchat,41232,1774502339,2026-03-26T15:18:59+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/bizchat/bizchat
DB00310,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/bizchat/bizchat.db-shm,db_storage/bizchat,32768,1774502329,2026-03-26T15:18:49+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/bizchat/bizchat
DB00311,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/bizchat/bizchat.db,db_storage/bizchat,28672,1774502339,2026-03-26T15:18:59+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00312,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-shm,db_storage/session,32768,1774509098,2026-03-26T17:11:38+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session
DB00313,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-wal,db_storage/session,267832,1774509655,2026-03-26T17:20:55+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session
DB00314,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-incremental.material,db_storage/session,4096,1774509655,2026-03-26T17:20:55+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00315,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-first.material,db_storage/session,4096,1774509529,2026-03-26T17:18:49+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00316,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db-last.material,db_storage/session,4096,1774508920,2026-03-26T17:08:40+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00317,xwechat_files/wxid_1eryssl2o0jk12_f329/db_storage/session/session.db,db_storage/session,81920,1774509655,2026-03-26T17:20:55+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00318,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/hardlink/hardlink.db,db_storage/hardlink,94208,1761525872,2025-10-27T10:44:32+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00319,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/hardlink/hardlink.db-wal,db_storage/hardlink,786952,1761525872,2025-10-27T10:44:32+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/hardlink/hardlink
DB00320,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/hardlink/hardlink.db-shm,db_storage/hardlink,32768,1761525193,2025-10-27T10:33:13+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/hardlink/hardlink
DB00321,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/head_image/head_image.db,db_storage/head_image,86016,1761525427,2025-10-27T10:37:07+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00322,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/head_image/head_image.db-shm,db_storage/head_image,32768,1761525188,2025-10-27T10:33:08+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/head_image/head_image
DB00323,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/head_image/head_image.db-wal,db_storage/head_image,185432,1761525427,2025-10-27T10:37:07+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/head_image/head_image
DB00324,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db-shm,db_storage/contact,32768,1761525342,2025-10-27T10:35:42+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts
DB00325,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db-wal,db_storage/contact,659232,1761525821,2025-10-27T10:43:41+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts
DB00326,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-wal,db_storage/contact,473832,1761525821,2025-10-27T10:43:41+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact
DB00327,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-shm,db_storage/contact,32768,1761525342,2025-10-27T10:35:42+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact
DB00328,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact_fts.db,db_storage/contact,176128,1761525821,2025-10-27T10:43:41+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00329,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db,db_storage/contact,159744,1761525821,2025-10-27T10:43:41+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00330,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-first.material,db_storage/contact,4096,1761525798,2025-10-27T10:43:18+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00331,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/contact/contact.db-incremental.material,db_storage/contact,4096,1761525821,2025-10-27T10:43:41+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00332,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/MMKV/brandprivatemsg@hardcode,db_storage/MMKV,16384,1761525194,2025-10-27T10:33:14+10:00,,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00333,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/MMKV/brandprivatemsg@hardcode.crc,db_storage/MMKV,16384,1761525194,2025-10-27T10:33:14+10:00,.crc,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00334,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/MMKV/f2641200tinfo.mmkv.crc,db_storage/MMKV,16384,1761525191,2025-10-27T10:33:11+10:00,.crc,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00335,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/MMKV/f2641200tinfo.mmkv,db_storage/MMKV,16384,1761525191,2025-10-27T10:33:11+10:00,.mmkv,db_storage_path;mmkv_key_value_path,sensitive_skip,not_read_sensitive_skip,0,false,false,true,skip_no_open,,
DB00336,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/sns/sns.db-wal,db_storage/sns,197792,1761525273,2025-10-27T10:34:33+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/sns/sns
DB00337,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/sns/sns.db-shm,db_storage/sns,32768,1761525188,2025-10-27T10:33:08+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/sns/sns
DB00338,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/sns/sns.db,db_storage/sns,139264,1761525273,2025-10-27T10:34:33+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00339,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db-wal,db_storage/general,288432,1761525900,2025-10-27T10:45:00+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general
DB00340,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db-shm,db_storage/general,32768,1761525193,2025-10-27T10:33:13+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general
DB00341,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/general/general.db,db_storage/general,180224,1761525486,2025-10-27T10:38:06+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00342,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db,db_storage/message,159744,1761525872,2025-10-27T10:44:32+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00343,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_0.db,db_storage/message,278528,1761525872,2025-10-27T10:44:32+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00344,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db-wal,db_storage/message,795192,1761525877,2025-10-27T10:44:37+10:00,.db-wal,db_storage_path;wal_shm_companion_extension,companion_file,sqlite_wal_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource
DB00345,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db-shm,db_storage/message,32768,1761525353,2025-10-27T10:35:53+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource
DB00346,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db-incremental.material,db_storage/message,4096,1761525800,2025-10-27T10:43:20+10:00,.material,db_storage_path,wcdb_or_unknown,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00347,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_resource.db,db_storage/message,114688,1761525877,2025-10-27T10:44:37+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00348,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/biz_message_0.db,db_storage/message,45056,1761525200,2025-10-27T10:33:20+10:00,.db,db_storage_path;db_like_extension,encrypted_or_sqlcipher_likely,non_sqlite_header,16,false,false,false,header_only_no_schema,,
DB00349,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts.db-shm,db_storage/message,32768,1761525188,2025-10-27T10:33:08+10:00,.db-shm,db_storage_path;wal_shm_companion_extension,companion_file,non_sqlite_header,16,false,false,false,header_only_no_schema,,xwechat_files/wxid_hhh910arp3m212_02c5/db_storage/message/message_fts
